,DateRead,influent_mgd,treatFlow_mgd,ammonia_ppm,nitrate_ppm,rain_inches,cluster,rank,prob_exceed
273,2017-10-01,246.798065,246.797867,0.142861,2.204402,0.0,0,118.0,10.734896632332532
274,2017-10-02,255.881378,255.881744,0.14911,2.282011,0.0,0,118.0,10.734896632332532
275,2017-10-03,254.436829,254.436661,0.164411,2.517963,0.0,0,118.0,10.734896632332532
276,2017-10-04,250.78862,250.788742,0.198904,2.436499,0.0,0,118.0,10.734896632332532
277,2017-10-05,245.823761,245.823685,0.148755,2.579991,0.0,0,118.0,10.734896632332532
278,2017-10-06,251.619873,251.620087,0.180623,2.598023,0.0,0,118.0,10.734896632332532
279,2017-10-07,245.247421,245.247025,0.15052,2.317751,0.0,0,118.0,10.734896632332532
280,2017-10-08,249.263382,249.263245,0.157299,2.331163,0.06,0,112.0,10.187011469062753
281,2017-10-09,321.045044,321.045166,0.547933,2.729981,0.56,0,67.0,6.0778727445394125
282,2017-10-10,264.85907,264.859222,0.14873,2.42785,0.0,0,118.0,10.734896632332532
283,2017-10-11,264.895355,264.894806,0.140174,2.39443,0.06,0,112.0,10.187011469062753
284,2017-10-12,296.607758,296.607941,0.232388,2.575405,0.05,0,113.0,10.278325662941048
285,2017-10-13,258.222961,258.222717,0.139863,2.167727,0.0,0,118.0,10.734896632332532
286,2017-10-14,246.302292,246.302078,0.146536,2.220673,0.0,0,118.0,10.734896632332532
287,2017-10-15,252.750809,252.750595,0.155652,2.16293,0.0,0,118.0,10.734896632332532
288,2017-10-16,259.496582,259.49646,0.142232,2.343977,0.1,0,108.0,9.821754693549567
289,2017-10-17,249.840439,249.840607,0.159222,2.403133,0.0,0,118.0,10.734896632332532
290,2017-10-18,249.190308,249.190338,0.231235,2.658465,0.0,0,118.0,10.734896632332532
291,2017-10-19,252.188339,252.187988,0.288689,2.331692,0.0,0,118.0,10.734896632332532
292,2017-10-20,254.313904,254.315048,0.160247,2.488366,0.0,0,118.0,10.734896632332532
293,2017-10-21,243.042313,243.04245,0.16246,2.605784,0.0,0,118.0,10.734896632332532
294,2017-10-22,240.874374,240.874619,0.175278,2.613148,0.0,0,118.0,10.734896632332532
295,2017-10-23,267.499969,267.500732,0.170704,2.443084,0.03,0,115.0,10.460954050697643
296,2017-10-24,264.446869,264.44693,0.17464,2.58693,0.1,0,108.0,9.821754693549567
297,2017-10-25,255.758698,255.758514,0.190017,2.451025,0.0,0,118.0,10.734896632332532
298,2017-10-26,247.755707,247.755447,0.220394,2.601223,0.0,0,118.0,10.734896632332532
299,2017-10-27,244.506165,244.506378,0.115619,2.441134,0.0,0,118.0,10.734896632332532
300,2017-10-28,234.84433,234.844238,0.124034,2.286467,0.0,0,118.0,10.734896632332532
301,2017-10-29,293.805786,293.805725,0.138976,2.361274,0.97,0,39.0,3.5210753159471113
302,2017-10-30,313.57489,313.574738,1.68616,3.078656,0.09,0,109.0,9.913068887427864
303,2017-10-31,245.368546,245.368362,0.123233,2.196549,0.0,0,118.0,10.734896632332532
304,2017-11-01,242.032318,242.032318,0.127646,2.298947,0.0,0,118.0,10.734896632332532
305,2017-11-02,244.919861,244.919617,0.144642,2.22481,0.0,0,118.0,10.734896632332532
306,2017-11-03,248.661346,248.661499,0.154043,2.672941,0.0,0,118.0,10.734896632332532
307,2017-11-04,250.334549,250.334518,0.160112,2.249251,0.58,0,65.0,5.895244356782819
308,2017-11-05,298.19931,298.19928,0.762502,2.793569,0.09,0,109.0,9.913068887427864
309,2017-11-06,258.616211,258.615936,0.124366,2.04144,0.0,0,118.0,10.734896632332532
310,2017-11-07,361.913696,347.803314,0.542077,2.517815,1.07,1,30.0,2.699247571042443
311,2017-11-08,288.048035,288.048187,1.86095,2.642772,0.0,0,118.0,10.734896632332532
312,2017-11-09,258.339783,258.339905,0.108775,1.785203,0.03,0,115.0,10.460954050697643
313,2017-11-10,255.12384,255.123764,0.123452,1.944515,0.0,0,118.0,10.734896632332532
314,2017-11-11,244.066177,244.066071,0.202078,2.913687,0.0,0,118.0,10.734896632332532
315,2017-11-12,241.397964,241.398193,1.209279,4.029338,0.01,0,117.0,10.643582438454233
316,2017-11-13,258.286804,258.286926,3.187136,3.993987,0.13,0,105.0,9.547812111914677
317,2017-11-14,251.102036,251.102386,2.822155,3.445971,0.0,0,118.0,10.734896632332532
318,2017-11-15,253.314636,253.314651,1.97372,3.360523,0.0,0,118.0,10.734896632332532
319,2017-11-16,251.976822,251.977112,1.700424,3.383485,0.0,0,118.0,10.734896632332532
320,2017-11-17,247.370056,247.370193,2.078969,3.33084,0.0,0,118.0,10.734896632332532
321,2017-11-18,246.296478,246.295959,0.223979,1.874714,0.0,0,118.0,10.734896632332532
322,2017-11-19,248.970657,248.970108,0.168767,1.744171,0.07,0,111.0,10.095697275184456
323,2017-11-20,247.288223,247.288254,0.158978,1.739991,0.0,0,118.0,10.734896632332532
324,2017-11-21,244.457581,244.457199,0.162832,1.765411,0.0,0,118.0,10.734896632332532
325,2017-11-22,243.130173,243.130371,0.1729,1.781708,0.01,0,117.0,10.643582438454233
326,2017-11-23,247.004379,247.003967,0.174299,1.818606,0.0,0,118.0,10.734896632332532
327,2017-11-24,221.834732,221.834778,0.180833,2.216876,0.0,0,118.0,10.734896632332532
328,2017-11-25,233.002335,233.002243,0.175747,3.415306,0.0,0,118.0,10.734896632332532
329,2017-11-26,239.894669,239.893463,0.178907,3.965524,0.0,0,118.0,10.734896632332532
330,2017-11-27,248.449295,248.449234,0.148163,2.928718,0.0,0,118.0,10.734896632332532
331,2017-11-28,244.094803,244.094559,0.220858,1.891294,0.0,0,118.0,10.734896632332532
332,2017-11-29,244.623093,244.623535,0.200739,1.845246,0.0,0,118.0,10.734896632332532
333,2017-11-30,240.032806,240.033005,0.186307,2.293834,0.01,0,117.0,10.643582438454233
334,2017-12-01,264.465637,264.465424,0.189593,2.78492,0.0,0,118.0,10.734896632332532
335,2017-12-02,234.849167,234.848999,0.186696,1.819522,0.0,0,118.0,10.734896632332532
336,2017-12-03,236.563873,236.56369,0.193183,1.995866,0.03,0,115.0,10.460954050697643
337,2017-12-04,245.587189,245.586914,0.190423,2.20593,0.0,0,118.0,10.734896632332532
338,2017-12-05,238.846069,238.845886,0.2081,2.29466,0.07,0,111.0,10.095697275184456
339,2017-12-06,237.88472,237.884216,0.246136,2.700138,0.0,0,118.0,10.734896632332532
340,2017-12-07,237.381332,237.381073,0.183399,2.129264,0.0,0,118.0,10.734896632332532
341,2017-12-08,232.861649,232.861557,0.19196,2.47244,0.0,0,118.0,10.734896632332532
342,2017-12-09,236.731964,236.731964,0.334971,2.66451,0.18,0,100.0,9.091241142523195
343,2017-12-10,238.604858,238.605072,2.33104,3.256414,0.0,0,118.0,10.734896632332532
344,2017-12-11,236.943069,236.942856,1.605144,3.163037,0.0,0,118.0,10.734896632332532
345,2017-12-12,237.922501,237.922562,2.043947,3.456073,0.0,0,118.0,10.734896632332532
346,2017-12-13,237.949066,237.949188,0.630949,2.558644,0.0,0,118.0,10.734896632332532
347,2017-12-14,236.936935,236.936813,0.200303,2.150762,0.0,0,118.0,10.734896632332532
348,2017-12-15,231.411133,231.411133,0.205676,2.262656,0.01,0,117.0,10.643582438454233
349,2017-12-16,237.033783,237.033905,0.199183,2.366132,0.0,0,118.0,10.734896632332532
350,2017-12-17,239.411499,239.411194,0.212806,2.22037,0.0,0,118.0,10.734896632332532
351,2017-12-18,244.109558,244.109558,0.206467,4.793516,0.0,0,118.0,10.734896632332532
352,2017-12-19,240.612671,240.612732,0.319905,3.781337,0.0,0,118.0,10.734896632332532
353,2017-12-20,238.558258,238.558258,0.231226,2.12452,0.0,0,118.0,10.734896632332532
354,2017-12-21,241.83252,241.832657,0.201947,1.818058,0.0,0,118.0,10.734896632332532
355,2017-12-22,239.977829,239.977646,0.210994,2.063364,0.0,0,118.0,10.734896632332532
356,2017-12-23,243.305649,243.305466,0.201883,1.870931,0.18,0,100.0,9.091241142523195
357,2017-12-24,241.415314,241.415085,0.265105,2.158752,0.0,0,118.0,10.734896632332532
358,2017-12-25,219.41571,219.415207,0.201955,1.800301,0.0,0,118.0,10.734896632332532
359,2017-12-26,229.864258,229.863968,0.200997,1.839967,0.0,0,118.0,10.734896632332532
360,2017-12-27,243.804077,243.803894,0.206333,1.940422,0.0,0,118.0,10.734896632332532
361,2017-12-28,237.85672,237.856567,0.205764,1.988796,0.0,0,118.0,10.734896632332532
362,2017-12-29,241.761627,241.761795,0.226464,1.845698,0.0,0,118.0,10.734896632332532
363,2017-12-30,238.544037,238.544083,0.227569,1.867613,0.03,0,115.0,10.460954050697643
364,2017-12-31,243.82254,243.822327,0.209345,2.092313,0.0,0,118.0,10.734896632332532
365,2018-01-01,245.872772,245.872681,0.207199,2.274805,0.0,0,118.0,10.734896632332532
366,2018-01-02,255.694412,255.693649,0.208834,2.251209,0.0,0,118.0,10.734896632332532
367,2018-01-03,252.791885,252.79158,0.21622,2.173347,0.0,0,118.0,10.734896632332532
368,2018-01-04,272.299988,272.299713,0.199769,2.218539,0.1,0,108.0,9.821754693549567
369,2018-01-05,271.324463,271.324646,0.207716,2.317177,0.0,0,118.0,10.734896632332532
370,2018-01-06,272.835754,272.835602,0.207967,2.538671,0.0,0,118.0,10.734896632332532
371,2018-01-07,256.594238,256.593842,0.343473,2.607893,0.0,0,118.0,10.734896632332532
372,2018-01-08,255.972977,255.972778,0.289426,2.807195,0.06,0,112.0,10.187011469062753
373,2018-01-09,263.171783,263.171936,0.868732,2.469957,0.0,0,118.0,10.734896632332532
374,2018-01-10,260.999146,260.999023,0.244934,2.747859,0.0,0,118.0,10.734896632332532
375,2018-01-11,261.03241,261.032715,0.212292,2.673959,0.0,0,118.0,10.734896632332532
376,2018-01-12,292.757568,292.757599,0.290216,2.525243,0.37,0,82.0,7.447585652713859
377,2018-01-13,302.213593,302.213165,0.439618,2.830593,0.11,0,107.0,9.73044049967127
378,2018-01-14,251.053436,251.053268,0.252791,2.711189,0.0,0,118.0,10.734896632332532
379,2018-01-15,262.337646,262.337006,0.212177,2.659945,0.0,0,118.0,10.734896632332532
380,2018-01-16,254.421585,254.421707,0.288358,2.656131,0.0,0,118.0,10.734896632332532
381,2018-01-17,261.60321,261.602936,0.229307,2.592802,0.03,0,115.0,10.460954050697643
382,2018-01-18,253.501907,253.501617,0.296346,2.665587,0.0,0,118.0,10.734896632332532
383,2018-01-19,255.159164,255.158554,0.297404,2.618058,0.0,0,118.0,10.734896632332532
384,2018-01-20,253.352798,253.352921,0.307627,2.622509,0.0,0,118.0,10.734896632332532
385,2018-01-21,245.845581,245.845596,0.381741,2.569667,0.0,0,118.0,10.734896632332532
386,2018-01-22,259.259216,259.259644,0.331942,2.574215,0.0,0,118.0,10.734896632332532
387,2018-01-23,253.92337,253.923401,0.319395,2.503077,0.11,0,107.0,9.73044049967127
388,2018-01-24,249.778625,249.778519,0.276253,2.496222,0.0,0,118.0,10.734896632332532
389,2018-01-25,248.847137,248.847061,0.280554,2.451872,0.0,0,118.0,10.734896632332532
390,2018-01-26,244.495605,244.49614,0.332903,2.482531,0.0,0,118.0,10.734896632332532
391,2018-01-27,242.908768,242.908737,0.37518,2.562881,0.0,0,118.0,10.734896632332532
392,2018-01-28,256.727234,256.727051,0.454015,2.506193,0.16,0,102.0,9.273869530279788
393,2018-01-29,244.779709,244.779709,0.691685,2.414191,0.0,0,118.0,10.734896632332532
394,2018-01-30,244.512543,244.512497,0.398282,2.4518,0.0,0,118.0,10.734896632332532
395,2018-01-31,239.40892,239.408539,0.362363,2.434479,0.0,0,118.0,10.734896632332532
396,2018-02-01,237.345444,237.345398,0.387974,2.538447,0.02,0,116.0,10.552268244575938
397,2018-02-02,244.266327,244.266281,0.283184,2.554142,0.04,0,114.0,10.369639856819344
398,2018-02-03,235.790543,235.790146,0.16311,2.558408,0.0,0,118.0,10.734896632332532
399,2018-02-04,353.900085,332.240051,0.569394,2.650085,1.12,1,29.0,2.6079333771641466
400,2018-02-05,282.958893,282.958923,4.001664,2.706793,0.0,0,118.0,10.734896632332532
401,2018-02-06,261.882935,261.882599,0.158335,2.18201,0.0,0,118.0,10.734896632332532
402,2018-02-07,328.228302,328.228119,0.519888,2.729376,0.49,0,74.0,6.717072101687487
403,2018-02-08,276.992188,276.99176,2.651522,2.623243,0.0,0,118.0,10.734896632332532
404,2018-02-09,260.608368,260.608063,0.156441,2.510843,0.0,0,118.0,10.734896632332532
405,2018-02-10,369.175537,340.92688,0.748863,2.587824,1.06,1,31.0,2.7905617649207395
406,2018-02-11,542.177063,482.618958,2.232944,2.734841,1.05,1,32.0,2.881875958799036
407,2018-02-12,356.494324,356.494751,0.237437,2.109325,0.09,1,109.0,9.913068887427864
408,2018-02-13,279.474304,279.474609,0.165173,2.386778,0.0,0,118.0,10.734896632332532
409,2018-02-14,274.768951,274.769012,0.159903,2.325475,0.03,0,115.0,10.460954050697643
410,2018-02-15,268.724365,268.724243,0.201912,2.252159,0.01,0,117.0,10.643582438454233
411,2018-02-16,272.273315,272.272888,0.197992,2.338924,0.05,0,113.0,10.278325662941048
412,2018-02-17,287.002014,287.00177,0.238308,2.343174,0.42,0,79.0,7.17364307107897
413,2018-02-18,305.708374,305.708466,0.55427,2.813649,0.0,0,118.0,10.734896632332532
414,2018-02-19,269.88089,269.881104,0.208601,2.150343,0.02,0,116.0,10.552268244575938
415,2018-02-20,267.225983,267.22540300000003,0.232045,2.116393,0.0,0,118.0,10.734896632332532
416,2018-02-21,266.2005,266.20105,0.228739,2.256104,0.0,0,118.0,10.734896632332532
417,2018-02-22,263.172638,263.172211,0.226242,2.245965,0.06,0,112.0,10.187011469062753
418,2018-02-23,254.493393,254.493317,0.35538,2.803749,0.0,0,118.0,10.734896632332532
419,2018-02-24,262.372437,262.371674,0.253343,2.063856,0.16,0,102.0,9.273869530279788
420,2018-02-25,294.523682,294.524536,0.237973,2.383676,0.17,0,101.0,9.182555336401492
421,2018-02-26,272.079376,272.079681,0.199938,2.260344,0.0,0,118.0,10.734896632332532
422,2018-02-27,261.472382,261.472198,0.208198,2.33374,0.0,0,118.0,10.734896632332532
423,2018-02-28,264.043243,264.042969,0.190628,2.40483,0.0,0,118.0,10.734896632332532
424,2018-03-01,263.674103,263.674377,0.193026,2.527845,0.09,0,109.0,9.913068887427864
425,2018-03-02,269.116211,269.116364,0.193539,2.758741,0.01,0,117.0,10.643582438454233
426,2018-03-03,251.220734,251.22081,0.188105,2.342256,0.0,0,118.0,10.734896632332532
427,2018-03-04,253.929779,253.930054,0.185753,2.369078,0.0,0,118.0,10.734896632332532
428,2018-03-05,256.937592,256.937653,0.205718,2.350939,0.0,0,118.0,10.734896632332532
429,2018-03-06,262.689026,267.646454,0.353739,2.985648,0.3,0,88.0,7.995470815983638
430,2018-03-07,285.113586,285.15799,0.792923,3.399918,0.03,0,115.0,10.460954050697643
431,2018-03-08,253.511185,257.311005,0.201274,2.814045,0.0,0,118.0,10.734896632332532
432,2018-03-09,256.574097,256.576324,0.187957,2.611426,0.0,0,118.0,10.734896632332532
433,2018-03-10,248.749756,248.751404,0.175891,2.669052,0.0,0,118.0,10.734896632332532
434,2018-03-11,252.979156,252.98056,0.203977,2.861995,0.0,0,118.0,10.734896632332532
435,2018-03-12,251.797073,251.79863,0.206796,2.687633,0.01,0,117.0,10.643582438454233
436,2018-03-13,253.926804,253.928406,0.212278,2.560953,0.0,0,118.0,10.734896632332532
437,2018-03-14,245.951797,245.953796,0.206694,2.551772,0.0,0,118.0,10.734896632332532
438,2018-03-15,248.191116,251.591858,0.208384,2.944136,0.0,0,118.0,10.734896632332532
439,2018-03-16,242.883453,242.884766,0.201841,2.438674,0.0,0,118.0,10.734896632332532
440,2018-03-17,241.434875,241.43663,0.208994,2.195925,0.0,0,118.0,10.734896632332532
441,2018-03-18,234.879654,234.888168,0.211583,2.348642,0.0,0,118.0,10.734896632332532
442,2018-03-19,245.042953,250.946869,0.231556,2.027873,0.0,0,118.0,10.734896632332532
443,2018-03-20,344.200165,362.3013,1.050263,2.247005,0.87,1,45.0,4.068960479216891
444,2018-03-21,301.450409,307.41568,2.050339,2.865398,0.49,0,74.0,6.717072101687487
445,2018-03-22,309.291382,317.408905,0.260083,2.639378,0.0,0,118.0,10.734896632332532
446,2018-03-23,284.130157,284.481171,0.184256,2.622548,0.0,0,118.0,10.734896632332532
447,2018-03-24,267.452881,267.454102,0.173419,2.254861,0.0,0,118.0,10.734896632332532
448,2018-03-25,257.477417,257.479736,0.19997,2.206133,0.0,0,118.0,10.734896632332532
449,2018-03-26,260.937775,260.939758,0.209502,2.26534,0.0,0,118.0,10.734896632332532
450,2018-03-27,261.447266,261.452789,0.207193,2.307142,0.02,0,116.0,10.552268244575938
451,2018-03-28,259.532837,259.534332,0.185548,2.335432,0.1,0,108.0,9.821754693549567
452,2018-03-29,253.818344,253.770569,0.177239,2.768065,0.0,0,118.0,10.734896632332532
453,2018-03-30,261.236755,261.23822,0.176417,2.371721,0.0,0,118.0,10.734896632332532
454,2018-03-31,247.63913,247.640915,0.18906,2.287914,0.0,0,118.0,10.734896632332532
455,2018-04-01,257.832489,257.834412,0.172425,2.262595,0.0,0,118.0,10.734896632332532
456,2018-04-02,254.011673,254.013992,0.185044,2.148297,0.02,0,116.0,10.552268244575938
457,2018-04-03,253.057281,252.913452,0.182443,1.986698,0.01,0,117.0,10.643582438454233
458,2018-04-04,256.630127,256.930969,0.182481,2.059664,0.0,0,118.0,10.734896632332532
459,2018-04-05,257.019592,257.198425,0.180519,2.082431,0.0,0,118.0,10.734896632332532
460,2018-04-06,260.315796,260.178589,0.193987,2.068786,0.0,0,118.0,10.734896632332532
461,2018-04-07,248.79451,248.795929,0.195548,2.107795,0.0,0,118.0,10.734896632332532
462,2018-04-08,250.495148,250.496521,0.179207,2.190734,0.0,0,118.0,10.734896632332532
463,2018-04-09,257.886932,257.35788,0.188417,2.172915,0.02,0,116.0,10.552268244575938
464,2018-04-10,253.405884,253.407654,0.197142,2.306615,0.0,0,118.0,10.734896632332532
465,2018-04-11,251.778458,251.657333,0.185032,2.379973,0.0,0,118.0,10.734896632332532
466,2018-04-12,249.809372,250.102692,0.187286,2.427788,0.0,0,118.0,10.734896632332532
467,2018-04-13,257.017303,257.019104,0.183691,2.785493,0.0,0,118.0,10.734896632332532
468,2018-04-14,245.665207,245.666779,0.19942,3.194904,0.0,0,118.0,10.734896632332532
469,2018-04-15,261.280487,261.28891,0.205252,3.025205,0.13,0,105.0,9.547812111914677
470,2018-04-16,430.096924,477.500488,3.993293,2.979136,1.88,1,9.0,0.7816494995982177
471,2018-04-17,289.073639,347.963135,0.505724,2.907769,0.0,0,118.0,10.734896632332532
472,2018-04-18,274.461853,274.759155,0.175964,2.161259,0.0,0,118.0,10.734896632332532
473,2018-04-19,273.785675,264.299561,0.217131,2.115937,0.03,0,115.0,10.460954050697643
474,2018-04-20,257.168854,257.171051,0.381265,2.040045,0.0,0,118.0,10.734896632332532
475,2018-04-21,247.093246,247.095184,0.205284,2.101797,0.0,0,118.0,10.734896632332532
476,2018-04-22,251.720871,251.722229,0.21219,2.13551,0.0,0,118.0,10.734896632332532
477,2018-04-23,259.35202,261.588013,0.225158,2.050668,0.0,0,118.0,10.734896632332532
478,2018-04-24,274.995728,278.02356,0.226234,2.026644,0.46,0,77.0,6.991014683322376
479,2018-04-25,361.644653,381.261963,2.176389,2.844184,0.32,1,86.0,7.812842428227045
480,2018-04-26,272.56424,272.566132,0.183529,2.228911,0.0,0,118.0,10.734896632332532
481,2018-04-27,387.117279,427.242279,0.955889,2.630769,0.72,1,55.0,4.9821024179998545
482,2018-04-28,290.358643,290.360901,0.147237,2.305411,0.0,0,118.0,10.734896632332532
483,2018-04-29,275.096649,275.098053,0.170498,2.096787,0.0,0,118.0,10.734896632332532
484,2018-04-30,274.156708,274.158905,0.177277,2.045909,0.0,0,118.0,10.734896632332532
485,2018-05-01,266.323822,266.325378,0.190202,1.941246,0.0,0,118.0,10.734896632332532
486,2018-05-02,269.95578,269.957245,0.18325,2.237134,0.0,0,118.0,10.734896632332532
487,2018-05-03,271.492188,271.494049,0.188129,2.479776,0.0,0,118.0,10.734896632332532
488,2018-05-04,275.192596,275.194275,0.173096,2.953242,0.0,0,118.0,10.734896632332532
489,2018-05-05,261.736176,261.737976,0.183062,2.040045,0.0,0,118.0,10.734896632332532
490,2018-05-06,253.129349,253.131393,0.192192,2.171495,0.0,0,118.0,10.734896632332532
491,2018-05-07,257.377502,257.379364,0.194672,2.130563,0.0,0,118.0,10.734896632332532
492,2018-05-08,257.846405,257.847778,0.203943,2.145684,0.0,0,118.0,10.734896632332532
493,2018-05-09,255.86879,255.871201,0.179521,2.060207,0.0,0,118.0,10.734896632332532
494,2018-05-10,255.106873,255.108856,0.182565,2.178719,0.0,0,118.0,10.734896632332532
495,2018-05-11,252.910477,252.912445,0.205172,2.17681,0.0,0,118.0,10.734896632332532
496,2018-05-12,263.954163,263.956146,0.192595,2.165596,0.15,0,103.0,9.365183724158085
497,2018-05-13,304.177185,304.17926,0.223207,2.277341,0.52,0,71.0,6.443129520052598
498,2018-05-14,307.476196,314.32843,0.192633,2.257339,1.49,0,16.0,1.420848856746293
499,2018-05-15,380.676788,451.350677,1.626755,2.754605,0.41,1,80.0,7.264957264957266
500,2018-05-16,360.339294,381.13501,0.279689,2.711375,0.82,1,47.0,4.251588866973483
501,2018-05-17,502.778564,528.192505,0.758024,2.783406,0.97,1,39.0,3.5210753159471113
502,2018-05-18,539.348755,539.518616,0.111374,2.01052,1.01,1,36.0,3.247132734312222
503,2018-05-19,525.65271,530.075134,1.751962,5.394731,0.77,1,50.0,4.525531448608373
504,2018-05-20,403.330963,410.101288,25.054081,2.144834,0.0,1,118.0,10.734896632332532
505,2018-05-21,352.350739,352.3526,25.070557,2.463504,0.0,1,118.0,10.734896632332532
506,2018-05-22,385.733856,391.587738,0.181838,2.605506,1.23,1,26.0,2.333990795529257
507,2018-05-23,379.079926,445.940979,0.410932,2.571738,0.0,1,118.0,10.734896632332532
508,2018-05-24,312.691345,312.693329,0.16669,1.932564,0.0,0,118.0,10.734896632332532
509,2018-05-25,317.38028,317.382355,0.197349,2.04099,0.0,0,118.0,10.734896632332532
510,2018-05-26,316.114502,316.116577,0.198274,2.34937,0.03,0,115.0,10.460954050697643
511,2018-05-27,293.804138,293.805969,0.181472,2.130756,0.0,0,118.0,10.734896632332532
512,2018-05-28,279.324066,279.32608,0.183887,1.814026,0.01,0,117.0,10.643582438454233
513,2018-05-29,287.30954,287.311584,0.203078,1.997081,0.0,0,118.0,10.734896632332532
514,2018-05-30,288.870819,288.872559,0.230902,2.686857,0.0,0,118.0,10.734896632332532
515,2018-05-31,325.305908,329.8685,0.217216,2.2885,1.32,0,23.0,2.060048213894368
516,2018-06-01,352.938812,409.795319,1.126096,2.680242,0.0,1,118.0,10.734896632332532
517,2018-06-02,305.253021,305.254822,0.173981,2.429308,0.05,0,113.0,10.278325662941048
518,2018-06-03,417.772064,422.160187,0.229581,2.746747,1.65,1,11.0,0.9642778873548107
519,2018-06-04,447.610626,491.619873,0.154003,2.371196,0.0,1,118.0,10.734896632332532
520,2018-06-05,356.379242,356.381042,0.198046,2.410199,0.0,1,118.0,10.734896632332532
521,2018-06-06,318.032532,327.527802,0.203243,2.549335,0.0,0,118.0,10.734896632332532
522,2018-06-07,302.704254,302.705536,0.198682,2.693411,0.0,0,118.0,10.734896632332532
523,2018-06-08,304.926392,304.927948,0.199476,2.577436,0.96,0,40.0,3.612389509825408
524,2018-06-09,319.983795,319.985443,0.207185,2.391398,0.1,0,108.0,9.821754693549567
525,2018-06-10,300.903534,300.905884,0.19215,2.324775,0.0,0,118.0,10.734896632332532
526,2018-06-11,341.516663,356.568848,0.227784,2.582603,0.42,1,79.0,7.17364307107897
527,2018-06-12,286.440918,286.443146,0.193206,1.927039,0.0,0,118.0,10.734896632332532
528,2018-06-13,295.982178,295.983856,0.201241,2.393919,0.0,0,118.0,10.734896632332532
529,2018-06-14,291.956451,291.958832,0.720135,2.891628,0.0,0,118.0,10.734896632332532
530,2018-06-15,277.718628,277.719818,0.205962,2.669867,0.0,0,118.0,10.734896632332532
531,2018-06-16,268.983307,268.984741,0.222397,2.449567,0.0,0,118.0,10.734896632332532
532,2018-06-17,262.315521,262.317474,0.226068,2.433036,0.0,0,118.0,10.734896632332532
533,2018-06-18,277.054352,277.056213,0.222413,2.434512,0.0,0,118.0,10.734896632332532
534,2018-06-19,336.22821,352.167145,0.292813,2.548731,1.12,1,29.0,2.6079333771641466
535,2018-06-20,300.05719,310.926697,0.543253,2.744247,0.13,0,105.0,9.547812111914677
536,2018-06-21,295.537628,295.539642,0.252472,2.97863,0.0,0,118.0,10.734896632332532
537,2018-06-22,331.728424,331.730469,0.199077,3.086928,0.57,0,66.0,5.986558550661115
538,2018-06-23,284.152008,284.154327,0.208551,2.981406,0.06,0,112.0,10.187011469062753
539,2018-06-24,282.078552,282.127502,0.204274,2.790202,0.11,0,107.0,9.73044049967127
540,2018-06-25,273.918427,277.472839,0.195054,2.878201,0.0,0,118.0,10.734896632332532
541,2018-06-26,259.612579,264.431854,0.204432,2.780319,0.0,0,118.0,10.734896632332532
542,2018-06-27,275.726898,275.72934,0.213269,2.436312,0.04,0,114.0,10.369639856819344
543,2018-06-28,265.887848,265.890259,0.210577,2.394742,0.0,0,118.0,10.734896632332532
544,2018-06-29,263.7547,263.75766,0.213842,2.495631,0.0,0,118.0,10.734896632332532
545,2018-06-30,245.657608,245.660812,0.210169,2.562967,0.0,0,118.0,10.734896632332532
